id,label
32798,0
32799,0
32800,0
32801,0
32802,1
32803,0
32804,0
32805,0
32806,0
32807,1
32808,0
32809,1
32810,1
32811,0
32812,0
32813,1
32814,0
32815,0
32816,1
32817,1
32818,0
32819,0
32820,1
32821,0
32822,1
32823,0
32824,1
32825,1
32826,0
32827,1
32828,1
32829,0
32830,1
32831,0
32832,0
32833,1
32834,0
32835,0
32836,0
32837,0
32838,0
32839,1
32840,0
32841,1
32842,0
32843,0
32844,1
32845,0
32846,1
32847,0
32848,0
32849,1
32850,1
32851,0
32852,1
32853,0
32854,1
32855,1
32856,1
32857,1
32858,0
32859,1
32860,1
32861,1
32862,0
32863,0
32864,0
32865,1
32866,0
32867,1
32868,1
32869,0
32870,0
32871,0
32872,0
32873,0
32874,0
32875,0
32876,1
32877,0
32878,1
32879,1
32880,1
32881,0
32882,1
32883,0
32884,0
32885,0
32886,0
32887,0
32888,0
32889,0
32890,0
32891,1
32892,0
32893,1
32894,0
32895,0
32896,0
32897,0
32898,1
32899,0
32900,0
32901,0
32902,0
32903,0
32904,1
32905,0
32906,0
32907,1
32908,0
32909,1
32910,0
32911,1
32912,0
32913,1
32914,1
32915,0
32916,1
32917,0
32918,0
32919,0
32920,0
32921,1
32922,0
32923,0
32924,0
32925,1
32926,0
32927,1
32928,0
32929,0
32930,0
32931,1
32932,1
32933,1
32934,1
32935,0
32936,0
32937,0
32938,0
32939,1
32940,0
32941,1
32942,0
32943,1
32944,1
32945,0
32946,1
32947,1
32948,0
32949,0
32950,1
32951,1
32952,0
32953,1
32954,1
32955,1
32956,1
32957,0
32958,0
32959,1
32960,1
32961,0
32962,1
32963,0
32964,1
32965,0
32966,0
32967,0
32968,0
32969,0
32970,1
32971,1
32972,0
32973,1
32974,0
32975,1
32976,1
32977,0
32978,1
32979,0
32980,1
32981,1
32982,0
32983,0
32984,1
32985,0
32986,0
32987,0
32988,0
32989,1
32990,0
32991,0
32992,1
32993,1
32994,1
32995,0
32996,1
32997,0
32998,1
32999,1
33000,1
33001,0
33002,0
33003,0
33004,1
33005,0
33006,0
33007,0
33008,0
33009,0
33010,0
33011,0
33012,0
33013,0
33014,0
33015,0
33016,1
33017,0
33018,1
33019,0
33020,1
33021,1
33022,0
33023,0
33024,1
33025,0
33026,1
33027,1
33028,1
33029,1
33030,1
33031,0
33032,0
33033,0
33034,1
33035,0
33036,0
33037,1
33038,0
33039,1
33040,0
33041,0
33042,1
33043,1
33044,0
33045,1
33046,1
33047,1
33048,1
33049,1
33050,1
33051,1
33052,0
33053,0
33054,1
33055,0
33056,0
33057,1
33058,0
33059,0
33060,0
33061,1
33062,0
33063,1
33064,0
33065,1
33066,0
33067,1
33068,0
33069,1
33070,0
33071,0
33072,0
33073,1
33074,0
33075,1
33076,0
33077,1
33078,1
33079,0
33080,1
33081,0
33082,1
33083,1
33084,0
33085,1
33086,1
33087,0
33088,0
33089,0
33090,0
33091,0
33092,1
33093,0
33094,0
33095,0
33096,0
33097,0
33098,1
33099,0
33100,1
33101,1
33102,0
33103,0
33104,1
33105,0
33106,1
33107,1
33108,0
33109,1
33110,1
33111,1
33112,1
33113,1
33114,1
33115,1
33116,0
33117,0
33118,1
33119,0
33120,0
33121,1
33122,0
33123,1
33124,0
33125,1
33126,1
33127,0
33128,0
33129,1
33130,1
33131,0
33132,1
33133,0
33134,0
33135,1
33136,0
33137,1
33138,0
33139,0
33140,0
33141,0
33142,0
33143,0
33144,1
33145,0
33146,1
33147,1
33148,0
33149,0
33150,0
33151,0
33152,1
33153,0
33154,0
33155,0
33156,0
33157,1
33158,0
33159,0
33160,1
33161,0
33162,0
33163,0
33164,1
33165,0
33166,0
33167,1
33168,0
33169,0
33170,0
33171,0
33172,1
33173,1
33174,0
33175,0
33176,0
33177,1
33178,1
33179,1
33180,0
33181,1
33182,0
33183,0
33184,1
33185,0
33186,1
33187,0
33188,0
33189,1
33190,0
33191,0
33192,0
33193,1
33194,0
33195,0
33196,0
33197,1
33198,0
33199,1
33200,1
33201,1
33202,1
33203,1
33204,0
33205,0
33206,1
33207,0
33208,1
33209,0
33210,0
33211,1
33212,0
33213,0
33214,0
33215,0
33216,0
33217,1
33218,1
33219,0
33220,0
33221,1
33222,1
33223,1
33224,1
33225,0
33226,1
33227,0
33228,0
33229,1
33230,0
33231,0
33232,1
33233,1
33234,0
33235,0
33236,0
33237,0
33238,1
33239,1
33240,0
33241,1
33242,1
33243,0
33244,0
33245,1
33246,0
33247,1
33248,0
33249,0
33250,0
33251,0
33252,0
33253,0
33254,1
33255,0
33256,0
33257,0
33258,0
33259,0
33260,1
33261,0
33262,0
33263,0
33264,1
33265,0
33266,0
33267,0
33268,1
33269,0
33270,1
33271,1
33272,0
33273,1
33274,1
33275,1
33276,0
33277,0
33278,0
33279,0
33280,0
33281,1
33282,0
33283,0
33284,1
33285,1
33286,0
33287,1
33288,0
33289,0
33290,1
33291,1
33292,0
33293,1
33294,1
33295,1
33296,0
33297,0
33298,1
33299,0
33300,0
33301,0
33302,0
33303,1
33304,1
33305,0
33306,0
33307,0
33308,0
33309,1
33310,1
33311,1
33312,0
33313,1
33314,0
33315,0
33316,1
33317,1
33318,1
33319,1
33320,0
33321,0
33322,0
33323,1
33324,0
33325,0
33326,1
33327,0
33328,0
33329,0
33330,0
33331,0
33332,0
33333,0
33334,1
33335,0
33336,1
33337,0
33338,1
33339,0
33340,1
33341,1
33342,1
33343,0
33344,1
33345,1
33346,0
33347,1
33348,1
33349,0
33350,0
33351,0
33352,1
33353,0
33354,0
33355,1
33356,0
33357,0
33358,1
33359,0
33360,0
33361,0
33362,0
33363,0
33364,0
33365,0
33366,0
33367,0
33368,0
33369,0
33370,0
33371,1
33372,1
33373,0
33374,0
33375,1
33376,0
33377,1
33378,1
33379,0
33380,0
33381,0
33382,0
33383,1
33384,0
33385,0
33386,1
33387,1
33388,0
33389,0
33390,0
33391,1
33392,1
33393,1
33394,0
33395,0
33396,1
33397,1
33398,0
33399,1
33400,0
33401,0
33402,0
33403,0
33404,1
33405,1
33406,1
33407,1
33408,1
33409,0
33410,0
33411,0
33412,1
33413,1
33414,1
33415,0
33416,0
33417,1
33418,1
33419,1
33420,1
33421,1
33422,0
33423,0
33424,1
33425,0
33426,1
33427,0
33428,1
33429,0
33430,0
33431,1
33432,0
33433,0
33434,1
33435,1
33436,1
33437,1
33438,1
33439,1
33440,0
33441,1
33442,1
33443,0
33444,1
33445,0
33446,0
33447,1
33448,1
33449,0
33450,1
33451,0
33452,1
33453,0
33454,0
33455,1
33456,0
33457,1
33458,1
33459,1
33460,0
33461,0
33462,1
33463,1
33464,1
33465,1
33466,1
33467,1
33468,1
33469,0
33470,0
33471,0
33472,0
33473,1
33474,1
33475,0
33476,1
33477,1
33478,0
33479,0
33480,1
33481,1
33482,1
33483,0
33484,0
33485,0
33486,0
33487,0
33488,1
33489,1
33490,0
33491,0
33492,1
33493,1
33494,0
33495,1
33496,0
33497,0
33498,1
33499,0
33500,0
33501,1
33502,0
33503,0
33504,0
33505,1
33506,1
33507,0
33508,0
33509,0
33510,1
33511,1
33512,1
33513,1
33514,0
33515,0
33516,1
33517,0
33518,1
33519,0
33520,0
33521,0
33522,1
33523,1
33524,0
33525,0
33526,0
33527,1
33528,0
33529,0
33530,0
33531,0
33532,0
33533,0
33534,0
33535,1
33536,0
33537,1
33538,1
33539,0
33540,0
33541,0
33542,1
33543,1
33544,0
33545,1
33546,0
33547,1
33548,0
33549,1
33550,0
33551,1
33552,1
33553,1
33554,0
33555,0
33556,0
33557,0
33558,0
33559,0
33560,0
33561,0
33562,0
33563,1
33564,0
33565,1
33566,1
33567,1
33568,0
33569,1
33570,0
33571,1
33572,1
33573,0
33574,0
33575,1
33576,0
33577,1
33578,0
33579,0
33580,1
33581,0
33582,0
33583,0
33584,1
33585,1
33586,0
33587,0
33588,1
33589,1
33590,0
33591,0
33592,0
33593,0
33594,1
33595,0
33596,0
33597,0
33598,1
33599,0
33600,1
33601,0
33602,0
33603,0
33604,1
33605,0
33606,0
33607,0
33608,0
33609,0
33610,1
33611,1
33612,1
33613,0
33614,1
33615,1
33616,0
33617,0
33618,0
33619,1
33620,1
33621,0
33622,1
33623,0
33624,0
33625,1
33626,0
33627,1
33628,1
33629,1
33630,0
33631,0
33632,0
33633,1
33634,0
33635,0
33636,0
33637,0
33638,0
33639,0
33640,1
33641,0
33642,0
33643,0
33644,0
33645,0
33646,0
33647,1
33648,0
33649,1
33650,1
33651,0
33652,1
33653,1
33654,1
33655,1
33656,1
33657,0
33658,0
33659,0
33660,0
33661,0
33662,0
33663,0
33664,1
33665,0
33666,1
33667,1
33668,1
33669,0
33670,1
33671,0
33672,1
33673,0
33674,0
33675,0
33676,0
33677,0
33678,1
33679,1
33680,1
33681,0
33682,0
33683,1
33684,0
33685,1
33686,0
33687,1
33688,0
33689,0
33690,0
33691,0
33692,1
33693,0
33694,0
33695,0
33696,0
33697,1
33698,1
33699,1
33700,0
33701,1
33702,0
33703,1
33704,0
33705,1
33706,0
33707,0
33708,1
33709,0
33710,1
33711,1
33712,0
33713,0
33714,0
33715,1
33716,1
33717,0
33718,0
33719,0
33720,0
33721,1
33722,1
33723,1
33724,0
33725,0
33726,1
33727,1
33728,1
33729,1
33730,1
33731,1
33732,1
33733,0
33734,0
33735,1
33736,0
33737,0
33738,0
33739,1
33740,0
33741,0
33742,0
33743,0
33744,0
33745,0
33746,0
33747,1
33748,0
33749,0
33750,1
33751,0
33752,0
33753,1
33754,0
33755,0
33756,0
33757,1
33758,0
33759,0
33760,1
33761,0
33762,1
33763,0
33764,0
33765,0
33766,1
33767,1
33768,0
33769,1
33770,0
33771,1
33772,0
33773,0
33774,0
33775,1
33776,0
33777,0
33778,0
33779,1
33780,0
33781,0
33782,1
33783,0
33784,0
33785,1
33786,1
33787,1
33788,1
33789,0
33790,1
33791,1
33792,1
33793,0
33794,0
33795,0
33796,0
33797,0
33798,0
33799,0
33800,0
33801,1
33802,0
33803,0
33804,1
33805,1
33806,1
33807,0
33808,0
33809,1
33810,0
33811,1
33812,1
33813,1
33814,0
33815,0
33816,1
33817,1
33818,0
33819,0
33820,0
33821,0
33822,1
33823,0
33824,0
33825,0
33826,1
33827,1
33828,1
33829,1
33830,0
33831,1
33832,1
33833,1
33834,0
33835,1
33836,0
33837,0
33838,0
33839,1
33840,0
33841,1
33842,0
33843,1
33844,1
33845,0
33846,1
33847,1
33848,1
33849,0
33850,0
33851,1
33852,1
33853,0
33854,0
33855,0
33856,1
33857,1
33858,1
33859,0
33860,0
33861,0
33862,1
33863,0
33864,0
33865,0
33866,1
33867,1
33868,0
33869,1
33870,1
33871,1
33872,1
33873,1
33874,0
33875,1
33876,0
33877,0
33878,1
33879,0
33880,1
33881,1
33882,0
33883,0
33884,0
33885,0
33886,0
33887,1
33888,0
33889,0
33890,0
33891,0
33892,0
33893,0
33894,0
33895,1
33896,0
33897,0
33898,0
33899,0
33900,0
33901,0
33902,1
33903,1
33904,1
33905,0
33906,0
33907,0
33908,0
33909,1
33910,1
33911,0
33912,0
33913,0
33914,1
33915,0
33916,0
33917,0
33918,0
33919,1
33920,1
33921,1
33922,0
33923,0
33924,0
33925,0
33926,0
33927,0
33928,1
33929,0
33930,0
33931,0
33932,1
33933,0
33934,1
33935,0
33936,0
33937,0
33938,1
33939,0
33940,1
33941,1
33942,1
33943,1
33944,0
33945,1
33946,0
33947,0
33948,0
33949,0
33950,0
33951,1
33952,0
33953,0
33954,1
33955,0
33956,0
33957,0
33958,1
33959,1
33960,0
33961,1
33962,1
33963,0
33964,0
33965,0
33966,0
33967,0
33968,0
33969,0
33970,1
33971,0
33972,1
33973,1
33974,1
33975,1
33976,1
33977,1
33978,1
33979,0
33980,0
33981,0
33982,0
33983,1
33984,1
33985,0
33986,0
33987,0
33988,0
33989,1
33990,1
33991,0
33992,0
33993,1
33994,0
33995,1
33996,0
33997,0
33998,0
33999,1
34000,0
34001,1
34002,1
34003,1
34004,0
34005,0
34006,0
34007,1
34008,1
34009,0
34010,0
34011,1
34012,0
34013,1
34014,1
34015,0
34016,0
34017,0
34018,0
34019,1
34020,1
34021,1
34022,0
34023,1
34024,1
34025,1
34026,1
34027,1
34028,1
34029,0
34030,0
34031,0
34032,1
34033,0
34034,1
34035,0
34036,0
34037,0
34038,0
34039,1
34040,0
34041,1
34042,0
34043,1
34044,1
34045,1
34046,0
34047,0
34048,1
34049,1
34050,1
34051,1
34052,0
34053,1
34054,1
34055,0
34056,0
34057,0
34058,0
34059,1
34060,0
34061,0
34062,1
34063,0
34064,0
34065,0
34066,0
34067,0
34068,0
34069,0
34070,0
34071,0
34072,0
34073,0
34074,1
34075,1
34076,0
34077,0
34078,1
34079,0
34080,1
34081,1
34082,1
34083,1
34084,0
34085,1
34086,0
34087,0
34088,0
34089,1
34090,0
34091,1
34092,0
34093,1
34094,0
34095,1
34096,0
34097,1
34098,0
34099,0
34100,1
34101,1
34102,1
34103,0
34104,0
34105,0
34106,1
34107,1
34108,1
34109,0
34110,1
34111,1
34112,0
34113,1
34114,0
34115,0
34116,1
34117,1
34118,1
34119,0
34120,1
34121,1
34122,0
34123,1
34124,0
34125,0
34126,0
34127,0
34128,0
34129,0
34130,0
34131,1
34132,1
34133,1
34134,0
34135,0
34136,0
34137,0
34138,0
34139,1
34140,0
34141,1
34142,0
34143,0
34144,0
34145,0
34146,1
34147,0
34148,1
34149,0
34150,1
34151,0
34152,0
34153,1
34154,0
34155,1
34156,0
34157,1
34158,1
34159,0
34160,0
34161,1
34162,0
34163,0
34164,1
34165,1
34166,1
34167,0
34168,0
34169,0
34170,0
34171,0
34172,0
34173,0
34174,1
34175,0
34176,0
34177,1
34178,1
34179,1
34180,0
34181,0
34182,0
34183,1
34184,1
34185,0
34186,0
34187,1
34188,1
34189,1
34190,1
34191,0
34192,0
34193,0
34194,1
34195,0
34196,1
34197,0
34198,1
34199,0
34200,0
34201,1
34202,0
34203,0
34204,1
34205,1
34206,0
34207,0
34208,0
34209,0
34210,1
34211,1
34212,1
34213,0
34214,1
34215,0
34216,1
34217,1
34218,1
34219,1
34220,1
34221,1
34222,1
34223,0
34224,1
34225,0
34226,0
34227,0
34228,0
34229,1
34230,1
34231,0
34232,0
34233,1
34234,0
34235,1
34236,0
34237,0
34238,1
34239,1
34240,1
34241,0
34242,1
34243,0
34244,1
34245,1
34246,1
34247,1
34248,1
34249,0
34250,1
34251,0
34252,0
34253,0
34254,1
34255,0
34256,1
34257,0
34258,1
34259,1
34260,0
34261,0
34262,1
34263,0
34264,1
34265,1
34266,1
34267,0
34268,0
34269,0
34270,0
34271,1
34272,0
34273,0
34274,0
34275,0
34276,0
34277,0
34278,1
34279,0
34280,0
34281,1
34282,0
34283,0
34284,1
34285,0
34286,0
34287,0
34288,1
34289,0
34290,0
34291,0
34292,0
34293,1
34294,0
34295,1
34296,1
34297,1
34298,1
34299,1
34300,0
34301,1
34302,1
34303,0
34304,0
34305,0
34306,0
34307,1
34308,1
34309,1
34310,1
34311,1
34312,0
34313,0
34314,0
34315,1
34316,1
34317,0
34318,0
34319,1
34320,0
34321,0
34322,1
34323,1
34324,1
34325,1
34326,1
34327,0
34328,1
34329,0
34330,0
34331,0
34332,1
34333,0
34334,1
34335,1
34336,1
34337,1
34338,0
34339,0
34340,0
34341,1
34342,1
34343,0
34344,1
34345,1
34346,1
34347,0
34348,0
34349,0
34350,0
34351,1
34352,0
34353,0
34354,0
34355,0
34356,1
34357,0
34358,0
34359,1
34360,1
34361,0
34362,0
34363,1
34364,0
34365,0
34366,1
34367,0
34368,0
34369,0
34370,1
34371,1
34372,0
34373,0
34374,1
34375,0
34376,1
34377,0
34378,0
34379,1
34380,1
34381,0
34382,1
34383,0
34384,0
34385,0
34386,1
34387,1
34388,1
34389,1
34390,0
34391,0
34392,0
34393,1
34394,1
34395,0
34396,1
34397,1
34398,1
34399,1
34400,1
34401,0
34402,1
34403,1
34404,1
34405,1
34406,0
34407,1
34408,1
34409,0
34410,1
34411,0
34412,1
34413,1
34414,1
34415,0
34416,0
34417,1
34418,1
34419,0
34420,0
34421,1
34422,0
34423,1
34424,1
34425,1
34426,1
34427,1
34428,1
34429,1
34430,1
34431,0
34432,1
34433,0
34434,0
34435,0
34436,0
34437,0
34438,0
34439,0
34440,0
34441,1
34442,1
34443,0
34444,1
34445,1
34446,1
34447,1
34448,1
34449,0
34450,0
34451,1
34452,0
34453,1
34454,0
34455,0
34456,1
34457,0
34458,1
34459,0
34460,1
34461,1
34462,1
34463,0
34464,1
34465,1
34466,1
34467,1
34468,1
34469,0
34470,0
34471,1
34472,0
34473,0
34474,0
34475,0
34476,1
34477,0
34478,0
34479,1
34480,0
34481,1
34482,0
34483,0
34484,0
34485,0
34486,1
34487,0
34488,1
34489,0
34490,0
34491,0
34492,0
34493,1
34494,0
34495,0
34496,0
34497,1
34498,1
34499,1
34500,0
34501,0
34502,0
34503,0
34504,0
34505,1
34506,1
34507,0
34508,0
34509,1
34510,1
34511,0
34512,0
34513,0
34514,0
34515,1
34516,0
34517,0
34518,0
34519,1
34520,1
34521,1
34522,0
34523,1
34524,1
34525,0
34526,0
34527,1
34528,1
34529,1
34530,0
34531,1
34532,0
34533,0
34534,1
34535,0
34536,0
34537,1
34538,1
34539,1
34540,0
34541,0
34542,0
34543,0
34544,0
34545,0
34546,0
34547,0
34548,1
34549,1
34550,0
34551,0
34552,0
34553,1
34554,1
34555,1
34556,0
34557,0
34558,1
34559,0
34560,1
34561,1
34562,0
34563,0
34564,1
34565,0
34566,1
34567,0
34568,0
34569,0
34570,1
34571,0
34572,0
34573,1
34574,0
34575,0
34576,0
34577,0
34578,1
34579,1
34580,0
34581,1
34582,0
34583,0
34584,1
34585,0
34586,0
34587,0
34588,0
34589,0
34590,0
34591,1
34592,1
34593,1
34594,0
34595,0
34596,0
34597,0
34598,1
34599,1
34600,1
34601,0
34602,0
34603,0
34604,0
34605,1
34606,0
34607,1
34608,1
34609,1
34610,1
34611,0
34612,1
34613,0
34614,1
34615,1
34616,0
34617,0
34618,0
34619,0
34620,1
34621,1
34622,0
34623,0
34624,0
34625,0
34626,1
34627,0
34628,1
34629,1
34630,0
34631,1
34632,0
34633,0
34634,0
34635,0
34636,0
34637,1
34638,0
34639,0
34640,0
34641,0
34642,1
34643,0
34644,1
34645,1
34646,0
34647,1
34648,0
34649,0
34650,1
34651,1
34652,0
34653,1
34654,0
34655,1
34656,1
34657,0
34658,1
34659,0
34660,1
34661,1
34662,0
34663,1
34664,1
34665,0
34666,1
34667,1
34668,0
34669,0
34670,1
34671,1
34672,1
34673,1
34674,0
34675,0
34676,1
34677,1
34678,1
34679,0
34680,1
34681,0
34682,1
34683,0
34684,1
34685,1
34686,1
34687,0
34688,1
34689,0
34690,1
34691,1
34692,0
34693,0
34694,0
34695,1
34696,0
34697,0
34698,1
34699,0
34700,0
34701,0
34702,1
34703,1
34704,1
34705,1
34706,1
34707,1
34708,0
34709,1
34710,0
34711,0
34712,0
34713,0
34714,0
34715,1
34716,1
34717,0
34718,0
34719,1
34720,1
34721,1
34722,0
34723,0
34724,0
34725,1
34726,0
34727,0
34728,1
34729,1
34730,0
34731,0
34732,0
34733,1
34734,0
34735,0
34736,1
34737,0
34738,0
34739,0
34740,1
34741,1
34742,1
34743,1
34744,1
34745,1
34746,1
34747,0
34748,1
34749,1
34750,0
34751,1
34752,1
34753,0
34754,1
34755,0
34756,0
34757,1
34758,0
34759,1
34760,0
34761,0
34762,1
34763,1
34764,1
34765,1
34766,1
34767,0
34768,1
34769,1
34770,1
34771,1
34772,0
34773,1
34774,0
34775,1
34776,1
34777,1
34778,1
34779,0
34780,1
34781,1
34782,0
34783,1
34784,1
34785,1
34786,0
34787,1
34788,1
34789,0
34790,0
34791,1
34792,1
34793,0
34794,0
34795,1
34796,1
34797,1
34798,0
34799,1
34800,1
34801,0
34802,0
34803,1
34804,1
34805,0
34806,0
34807,0
34808,0
34809,1
34810,1
34811,0
34812,0
34813,0
34814,0
34815,0
34816,0
34817,0
34818,0
34819,0
34820,0
34821,0
34822,0
34823,0
34824,0
34825,0
34826,1
34827,0
34828,1
34829,0
34830,0
34831,0
34832,0
34833,1
34834,1
34835,0
34836,1
34837,1
34838,0
34839,1
34840,1
34841,0
34842,0
34843,0
34844,0
34845,0
34846,0
34847,1
34848,0
34849,0
34850,1
34851,0
34852,1
34853,0
34854,1
34855,0
34856,0
34857,0
34858,1
34859,0
34860,1
34861,1
34862,0
34863,1
34864,0
34865,1
34866,1
34867,1
34868,1
34869,1
34870,0
34871,0
34872,0
34873,0
34874,0
34875,0
34876,1
34877,0
34878,0
34879,0
34880,0
34881,1
34882,1
34883,1
34884,0
34885,0
34886,0
34887,0
34888,0
34889,1
34890,0
34891,0
34892,0
34893,0
34894,0
34895,1
34896,1
34897,0
34898,0
34899,0
34900,1
34901,0
34902,1
34903,0
34904,1
34905,0
34906,0
34907,0
34908,0
34909,1
34910,1
34911,0
34912,0
34913,0
34914,0
34915,1
34916,0
34917,0
34918,0
34919,0
34920,1
34921,1
34922,0
34923,1
34924,0
34925,0
34926,0
34927,0
34928,1
34929,0
34930,0
34931,0
34932,1
34933,1
34934,0
34935,0
34936,0
34937,0
34938,0
34939,1
34940,0
34941,0
34942,0
34943,0
34944,1
34945,1
34946,1
34947,0
34948,1
34949,0
34950,0
34951,1
34952,1
34953,0
34954,0
34955,1
34956,1
34957,0
34958,0
34959,0
34960,1
34961,0
34962,1
34963,0
34964,0
34965,0
34966,0
34967,1
34968,1
34969,1
34970,0
34971,1
34972,0
34973,1
34974,1
34975,0
34976,0
34977,1
34978,0
34979,1
34980,1
34981,1
34982,0
34983,1
34984,0
34985,1
34986,0
34987,1
34988,0
34989,0
34990,1
34991,0
34992,1
34993,1
34994,1
34995,1
34996,1
34997,1
34998,0
34999,0
35000,1
35001,1
35002,0
35003,1
35004,1
35005,1
35006,0
35007,0
35008,0
35009,0
35010,0
35011,0
35012,1
35013,0
35014,1
35015,0
35016,0
35017,1
35018,1
35019,0
35020,1
35021,0
35022,1
35023,1
35024,1
35025,1
35026,0
35027,1
35028,0
35029,1
35030,0
35031,0
35032,0
35033,1
35034,1
35035,0
35036,1
35037,1
35038,1
35039,0
35040,1
35041,0
35042,1
35043,1
35044,0
35045,0
35046,1
35047,0
35048,0
35049,1
35050,1
35051,0
35052,1
35053,0
35054,1
35055,0
35056,1
35057,1
35058,1
35059,0
35060,0
35061,1
35062,0
35063,1
35064,0
35065,1
35066,0
35067,0
35068,0
35069,1
35070,0
35071,1
35072,0
35073,1
35074,1
35075,1
35076,0
35077,0
35078,0
35079,0
35080,0
35081,0
35082,0
35083,1
35084,1
35085,0
35086,0
35087,0
35088,1
35089,0
35090,0
35091,1
35092,1
35093,0
35094,0
35095,0
35096,1
35097,1
35098,0
35099,1
35100,0
35101,1
35102,0
35103,0
35104,1
35105,1
35106,1
35107,1
35108,0
35109,1
35110,1
35111,0
35112,0
35113,0
35114,0
35115,1
35116,0
35117,1
35118,1
35119,0
35120,0
35121,0
35122,1
35123,1
35124,1
35125,0
35126,1
35127,0
35128,0
35129,1
35130,0
35131,1
35132,0
35133,1
35134,1
35135,1
35136,0
35137,1
35138,1
35139,0
35140,0
35141,0
35142,0
35143,1
35144,0
35145,0
35146,1
35147,1
35148,1
35149,0
35150,1
35151,0
35152,0
35153,0
35154,0
35155,0
35156,0
35157,0
35158,0
35159,0
35160,0
35161,0
35162,1
35163,1
35164,0
35165,0
35166,0
35167,1
35168,0
35169,0
35170,0
35171,0
35172,1
35173,1
35174,0
35175,0
35176,1
35177,0
35178,0
35179,1
35180,1
35181,1
35182,1
35183,0
35184,1
35185,0
35186,1
35187,0
35188,0
35189,1
35190,0
35191,0
35192,0
35193,0
35194,0
35195,1
35196,0
35197,0
35198,0
35199,0
35200,1
35201,0
35202,1
35203,0
35204,0
35205,0
35206,0
35207,1
35208,0
35209,1
35210,0
35211,0
35212,0
35213,1
35214,1
35215,0
35216,0
35217,1
35218,0
35219,0
35220,1
35221,0
35222,0
35223,0
35224,0
35225,0
35226,0
35227,0
35228,1
35229,1
35230,0
35231,0
35232,0
35233,0
35234,0
35235,1
35236,1
35237,1
35238,0
35239,0
35240,1
35241,1
35242,0
35243,1
35244,1
35245,0
35246,1
35247,0
35248,1
35249,1
35250,1
35251,0
35252,1
35253,0
35254,1
35255,0
35256,1
35257,1
35258,0
35259,0
35260,0
35261,1
35262,0
35263,0
35264,0
35265,0
35266,1
35267,1
35268,0
35269,0
35270,0
35271,1
35272,0
35273,0
35274,1
35275,0
35276,0
35277,0
35278,1
35279,0
35280,1
35281,0
35282,1
35283,0
35284,0
35285,1
35286,1
35287,1
35288,1
35289,0
35290,0
35291,1
35292,0
35293,0
35294,0
35295,1
35296,0
35297,1
35298,1
35299,0
35300,0
35301,0
35302,1
35303,0
35304,0
35305,0
35306,1
35307,0
35308,0
35309,0
35310,0
35311,1
35312,1
35313,0
35314,1
35315,0
35316,0
35317,0
35318,0
35319,0
35320,1
35321,0
35322,0
35323,1
35324,0
35325,0
35326,0
35327,0
35328,1
35329,1
35330,1
35331,0
35332,0
35333,0
35334,1
35335,0
35336,0
35337,0
35338,0
35339,1
35340,0
35341,0
35342,0
35343,1
35344,0
35345,0
35346,0
35347,0
35348,1
35349,1
35350,1
35351,1
35352,0
35353,1
35354,0
35355,0
35356,1
35357,1
35358,0
35359,0
35360,1
35361,1
35362,1
35363,0
35364,1
35365,1
35366,0
35367,0
35368,1
35369,1
35370,1
35371,1
35372,1
35373,0
35374,0
35375,0
35376,1
35377,1
35378,1
35379,1
35380,1
35381,0
35382,1
35383,0
35384,0
35385,1
35386,1
35387,0
35388,0
35389,0
35390,0
35391,0
35392,1
35393,0
35394,0
35395,1
35396,1
35397,1
35398,0
35399,1
35400,0
35401,1
35402,0
35403,0
35404,0
35405,1
35406,0
35407,0
35408,0
35409,1
35410,0
35411,0
35412,0
35413,1
35414,1
35415,1
35416,0
35417,0
35418,0
35419,0
35420,1
35421,0
35422,1
35423,0
35424,1
35425,0
35426,1
35427,1
35428,1
35429,1
35430,1
35431,0
35432,0
35433,0
35434,0
35435,0
35436,0
35437,1
35438,0
35439,1
35440,0
35441,0
35442,1
35443,0
35444,1
35445,1
35446,0
35447,1
35448,0
35449,0
35450,0
35451,0
35452,0
35453,0
35454,1
35455,0
35456,1
35457,0
35458,0
35459,0
35460,1
35461,0
35462,0
35463,1
35464,0
35465,1
35466,1
35467,1
35468,1
35469,0
35470,1
35471,0
35472,0
35473,1
35474,1
35475,1
35476,0
35477,0
35478,1
35479,1
35480,1
35481,0
35482,1
35483,1
35484,0
35485,0
35486,0
35487,1
35488,1
35489,0
35490,0
35491,0
35492,0
35493,0
35494,1
35495,0
35496,1
35497,0
35498,0
35499,0
35500,1
35501,1
35502,0
35503,0
35504,0
35505,1
35506,0
35507,1
35508,1
35509,1
35510,0
35511,0
35512,0
35513,1
35514,1
35515,0
35516,1
35517,0
35518,0
35519,0
35520,0
35521,1
35522,0
35523,0
35524,1
35525,1
35526,0
35527,1
35528,0
35529,0
35530,0
35531,1
35532,1
35533,0
35534,1
35535,0
35536,0
35537,0
35538,1
35539,1
35540,0
35541,0
35542,0
35543,0
35544,0
35545,1
35546,1
35547,0
35548,1
35549,0
35550,0
35551,0
35552,0
35553,0
35554,0
35555,1
35556,0
35557,1
35558,1
35559,0
35560,1
35561,1
35562,0
35563,1
35564,0
35565,0
35566,0
35567,0
35568,0
35569,0
35570,0
35571,1
35572,1
35573,1
35574,1
35575,1
35576,1
35577,0
35578,1
35579,1
35580,1
35581,1
35582,0
35583,1
35584,1
35585,0
35586,0
35587,1
35588,0
35589,0
35590,1
35591,0
35592,0
35593,0
35594,1
35595,0
35596,0
